40.922916921572615,-7.942514419555665
40.9230967858938,-7.942514419555665
40.92327665021498,-7.942514419555665
40.92345651453616,-7.942514419555665
40.923636378857346,-7.942514419555665
40.92381624317853,-7.942514419555665
40.92399610749971,-7.942514419555665
40.924175971820894,-7.942514419555665
40.92435583614208,-7.942514419555665
40.92453570046326,-7.942514419555665
40.92471556478444,-7.942514419555665
40.924895429105625,-7.942514419555665
40.92507529342681,-7.942514419555665
40.9250759073205,-7.942276368756561
40.92507652121419,-7.942038317957457
40.92507713510788,-7.941800267158353
40.92507774900157,-7.941562216359249
40.925078362895256,-7.941324165560145
40.925078976788946,-7.941086114761041
40.925079590682635,-7.940848063961937
40.925080204576325,-7.940610013162833
40.925080818470015,-7.940371962363729
40.925081432363704,-7.940133911564625
40.925082046257394,-7.939895860765521
40.925082660151084,-7.939657809966417
40.92508327404477,-7.939419759167313
40.92508388793846,-7.939181708368209
40.92508450183215,-7.938943657569105
40.92508511572584,-7.938705606770001
40.92508572961953,-7.938467555970897
40.92508634351322,-7.938229505171793
40.92508695740691,-7.937991454372689
40.9250875713006,-7.937753403573585
40.92508818519429,-7.937515352774481
40.92508879908798,-7.937277301975377
40.92508941298167,-7.937039251176273
40.92526927521372,-7.937038103800213
40.925449137445774,-7.937036956424153
40.925628999677826,-7.937035809048093
40.92580886190988,-7.937034661672033
40.92598872414193,-7.937033514295973
40.92616858637398,-7.937032366919913
40.926348448606035,-7.9370312195438535
40.92652831083809,-7.9370300721677935
40.92670817307014,-7.937028924791734
40.92688803530219,-7.937027777415674
40.92706789753424,-7.937026630039614
40.927247759766296,-7.937025482663554
40.92742762199835,-7.937024335287494
40.9276074842304,-7.937023187911434
40.92778734646245,-7.937022040535374
40.92796721076989,-7.937021947473466
40.928147075077334,-7.937021854411557
40.928326939384775,-7.937021761349649
40.928506803692215,-7.93702166828774
40.928686667999656,-7.937021575225832
40.9288665323071,-7.937021482163924
40.92904639661454,-7.937021389102015
40.92922626092198,-7.937021296040107
40.92922672676139,-7.9372593623802725
40.929227192600806,-7.937497428720438
40.92922765844022,-7.937735495060604
40.92922812427963,-7.93797356140077
40.929228590119045,-7.938211627740936
